"Reservoir","Site","Date","ThermistorTemp_C_1","ThermistorTemp_C_2","ThermistorTemp_C_3","ThermistorTemp_C_4","ThermistorTemp_C_5","ThermistorTemp_C_6","ThermistorTemp_C_7","ThermistorTemp_C_8","ThermistorTemp_C_9","ThermistorTemp_C_10","ThermistorTemp_C_11","ThermistorTemp_C_12","ThermistorTemp_C_13","RDO_mgL_6","RDO_mgL_13","EXODO_mgL_1.5","EXOChla_RFU_1.5","EXOChla_ugL_1.5"
"BVR",50,2022-03-28,NA,NA,NA,8.66002060416667,8.67986804861111,8.65738829861111,8.68253945138889,8.69527266666667,8.65173213194444,8.67443950694445,8.66399194444444,8.67235220138889,8.6277368125,11.101624375,11.1694147222222,11.2971527777778,2.7825,11.2002083263889
"BVR",50,2022-03-29,NA,NA,NA,8.52186078472222,8.382630625,8.28980148611111,8.22901296527778,8.18397320833333,8.09046010416667,8.07282005555555,8.01927465277778,7.98235342361111,7.89987475694444,11.1906800694444,11.0985024305556,11.4181118881119,3.39398601398601,13.6676223706294
"BVR",50,2022-03-30,NA,NA,NA,8.32574575,8.21247677777778,8.14036120833333,8.08241366666667,8.04576731944444,7.93425863194444,7.86080347222222,7.69291252777778,7.61780986805556,7.51912958333333,11.2317965972222,10.8466995833333,11.4814084507042,3.62225352112676,14.5895070422535
"BVR",50,2022-03-31,NA,NA,NA,9.33947027083333,9.08586672222222,8.91992486111111,8.77474021527778,8.58656475694444,8.23190824305556,7.97773907638889,7.7630099375,7.70715560416667,7.61222453472222,11.5126472222222,10.5652677083333,11.7227777777778,4.43361111111111,17.8648611111111
"BVR",50,2022-04-01,NA,NA,NA,9.88112948611111,9.89041809027778,9.85942786111111,9.87260686805556,9.84830453472222,9.67286430555555,9.37627836805556,8.98284779861111,8.34262863194444,7.847628,11.440770625,10.3013715902778,11.6304166666667,3.7825,15.2363194444444
"BVR",50,2022-04-02,NA,NA,NA,9.62609577083333,9.41048688888889,9.3107885,9.21315280555556,9.15179613888889,8.98424701388889,8.85505760416667,8.58007765277778,8.21341431944444,8.00647134722222,11.4919170833333,9.85311123611111,11.7495035460993,3.9909219858156,16.0773758794326
"BVR",50,2022-04-03,NA,NA,NA,10.2982802986111,10.2870116111111,10.2495441180556,10.2176121111111,10.1291619027778,9.8518304375,9.44895536111111,8.96815847222222,8.58793322916667,8.19647918055556,11.6578683333333,9.78890896527778,11.8547916666667,3.47701388888889,14.0027777708333
"BVR",50,2022-04-04,NA,NA,NA,10.4192782638889,10.2914625277778,10.1720258888889,10.000721,9.74705800694444,9.49128552083333,9.13911018055556,8.692301,8.47488657638889,8.27759934722222,11.6773063194444,9.38245363194445,11.8952777777778,4.03458333333333,16.2540277777778
"BVR",50,2022-04-05,NA,NA,NA,10.6671661805556,10.4513363819444,10.2397687083333,9.89994142361111,9.65991086111111,9.34404120833333,9.1163309375,8.72775314583333,8.52994515972222,8.30191677777778,11.8175324305556,8.8295155625,12.0766666666667,4.82049645390071,19.4275886524823
"BVR",50,2022-04-06,NA,NA,NA,11.9455998611111,11.5590151180556,11.1277768541667,10.5860452638889,10.0813578055556,9.46133789583333,9.22454218055556,8.86440424305555,8.66913576388889,8.50221214583333,11.7381234027778,8.77339138194444,11.9111111111111,4.22426573426573,17.0208391468531
"BVR",50,2022-04-07,NA,NA,NA,12.5529415277778,12.3464975,12.0793491666667,11.1042299652778,10.1083407222222,9.40923798611111,9.1758566875,8.94445270138889,8.74060590972222,8.5907285625,11.6413332638889,8.62448088194444,11.7911805555556,4.52604166666667,18.2402777777778
"BVR",50,2022-04-08,NA,NA,NA,12.4791291666667,12.4000706944444,12.1414473611111,11.15722725,10.0569889027778,9.41395168055556,9.04730353472222,8.83010945833333,8.73857836111111,8.61730064583333,11.4763844444444,8.135073375,11.5897916666667,4.27152777777778,17.2127777777778
"BVR",50,2022-04-09,NA,NA,NA,11.62863625,11.6222345833333,11.5812278472222,11.5854640972222,11.3091813888889,10.0030359166667,9.3762705,8.89717086805556,8.73604925694444,8.5773531875,11.3444770138889,7.30854870833333,11.534,4.36957142857143,17.6079285714286
"BVR",50,2022-04-10,NA,NA,NA,11.0158121527778,10.9950594444444,10.9280331944444,10.7844291666667,10.6888408819444,10.4689788958333,10.0396010347222,9.51704863194444,9.20265910416667,8.79939861805556,11.1998264583333,7.40287990972222,11.4157042253521,3.93823943661972,15.8663380140845
"BVR",50,2022-04-11,NA,NA,NA,11.2395190277778,11.0492774305556,10.8522570138889,10.53965375,10.2863352083333,9.95239915277778,9.6973699375,9.39111836111111,9.10959222916667,8.87335966666667,11.3109384722222,6.85370226388889,11.5488888888889,4.651875,18.7453472152778
"BVR",50,2022-04-12,NA,NA,NA,13.207375035461,12.4819946099291,11.7053413475177,10.7037821985816,10.2415175673759,9.95522879432624,9.67479157446808,9.33898377304964,9.14326844680851,8.92434613475177,11.4633377304965,6.44423756737589,11.6315,4.2905,17.28935715
"BVR",50,2022-04-13,NA,NA,NA,13.9079182638889,12.6280764583333,11.4709928472222,10.6339361111111,10.2513164722222,9.90913625694444,9.69691915277778,9.37473914583333,9.16428633333333,8.93988689583333,11.7126242361111,5.73359640277778,11.9000704225352,4.19464788732394,16.9011267605634
"BVR",50,2022-04-14,NA,NA,NA,14.6192978472222,14.0245203472222,13.3113972916667,12.1313570833333,10.6933578402778,9.93908455555555,9.66406210416667,9.38243886805556,9.240813375,9.10375126388889,11.4965783333333,5.93099920138889,11.6548611111111,3.82520833333333,15.4106249930556
"BVR",50,2022-04-15,NA,NA,NA,14.1609716666667,13.8962359722222,13.1779478472222,11.1051290972222,10.3863667361111,9.95385883333333,9.59361197916667,9.35572690972222,9.23663373611111,9.07467104861111,11.3747523611111,4.96470258333333,11.2887323943662,3.68140845070423,14.8288732253521
"BVR",50,2022-04-16,NA,NA,NA,14.9844801388889,14.842265,13.5656681944444,11.5890298611111,10.5164515972222,10.0028177152778,9.66456165972222,9.36560735416667,9.23385709027778,9.04230261111111,11.3924106944444,4.10543646527778,11.1504861111111,3.45645833333333,13.9175694513889
"BVR",50,2022-04-17,NA,NA,NA,15.4605189583333,15.0755566666667,14.2070822222222,12.132879,10.8951190625,9.96675376388889,9.67159314583333,9.43114236111111,9.29882517361111,9.11954515277778,11.0797270138889,4.07347133333333,11.0125352112676,3.47070422535211,13.9764084577465
"BVR",50,2022-04-18,NA,NA,NA,13.4446198611111,13.3935607638889,13.2324847916667,12.6069061111111,11.0062449305556,10.1448118958333,9.69221580555556,9.43983375694445,9.31715160416667,9.1783930625,11.0721409027778,3.95335495138889,11.1731944444444,4.73541666666667,19.084375
"BVR",50,2022-04-19,NA,NA,NA,12.7038934722222,12.7055201388889,12.6717245833333,12.6857445138889,12.5538047222222,11.4666825902778,10.0262340902778,9.49705608333333,9.35476688194444,9.18589402777778,10.6793445833333,3.42103045833333,10.8447222222222,3.85229166666667,15.5175694583333
"BVR",50,2022-04-20,NA,NA,NA,12.3466415972222,12.1948945833333,12.0824475694444,11.9777032638889,11.6808647916667,10.7378307083333,9.90259953472222,9.48005761111111,9.36400095138889,9.22113038194444,10.763516875,3.04734122222222,10.9637762237762,4.58881118881119,18.4918181748252
"BVR",50,2022-04-21,NA,NA,NA,12.6307015972222,12.4264888888889,12.2110558333333,11.9345320138889,11.5120594444444,10.6547313194444,9.89054371527778,9.51711547222222,9.39935901388889,9.22840197916667,10.9486409027778,2.56304903472222,11.1714084507042,4.8487323943662,19.5421830985916
"BVR",50,2022-04-22,NA,NA,NA,14.5784420138889,13.5343349305556,12.8790458333333,12.3812020833333,11.458836875,10.7307357847222,9.82184948611111,9.46003036805556,9.36287120138889,9.18343016666667,11.16448625,1.46665970138889,11.316993006993,3.71601398601399,14.9679020979021
"BVR",50,2022-04-23,NA,NA,NA,15.7058297916667,14.1484163888889,13.0728919444444,12.2345126388889,11.5491853472222,10.7667307083333,9.98989818055555,9.54013377777778,9.39657915277778,9.2486751875,11.3900607638889,1.61945038194444,11.5629861111111,3.12854166666667,12.5944444305556
"BVR",50,2022-04-24,NA,NA,NA,17.5860360416667,16.0162875,13.3105745833333,12.3774182638889,11.6587322222222,10.7489772222222,9.87263291666667,9.4797245,9.37731745833333,9.21966070138889,11.550135,0.8616731875,11.3264583333333,2.65180555555556,10.6707639027778
"BVR",50,2022-04-25,NA,NA,NA,19.0177022916667,17.6315953472222,13.7357574305556,12.5485364583333,11.6802823611111,10.7813410416667,9.96450432638889,9.52561104861111,9.36926736111111,9.18223338194444,11.6480475694444,0.270648006944444,10.8048591549296,2.28535211267606,9.1906338028169
"BVR",50,2022-04-26,NA,NA,NA,19.6903597222222,18.9963805555556,15.7548588194444,12.9099352083333,11.679039375,10.7746201319444,10.0013709305556,9.5505599375,9.40216254861111,9.24094775,10.9742916041667,0.346334729166667,10.0101407746479,2.20633802816901,8.8722535
"BVR",50,2022-04-27,NA,NA,NA,16.7946233333333,16.7920624305556,16.7500910416667,15.967550625,13.18340625,11.1462895069444,10.1584407916667,9.66573063194445,9.47870914583333,9.33922551388889,9.68032286805555,0.334953743055556,9.84701384027778,2.06388888888889,8.29854163888889
"BVR",50,2022-04-28,NA,NA,NA,15.9279695138889,15.8805554861111,15.7574974305556,14.9873458333333,12.4267293055556,10.9006848611111,10.0761154583333,9.65057752777778,9.50337646527778,9.37151949305555,9.93107231944444,0.102406145833333,10.0769443888889,2.13256944444444,8.57513888888889
"BVR",50,2022-04-29,NA,NA,NA,15.5048869444444,15.348926875,15.0025315972222,14.5403447222222,12.2417077777778,10.9066894444444,10.1042157916667,9.65988645833333,9.51750225694444,9.31396738888889,10.2700979166667,0.000434381944444444,10.3565277777778,2.64944444444444,10.6620138819444
"BVR",50,2022-04-30,NA,NA,NA,15.1461649305556,15.1304673611111,15.1250365277778,14.5443528472222,12.3340090972222,10.9482670833333,10.1039696180556,9.61851650694445,9.48032467361111,9.25546601388889,10.1317360416667,0,10.3728472222222,2.59347222222222,10.4356944583333
"BVR",50,2022-05-01,NA,NA,NA,15.0334497916667,14.9261622916667,14.8715495833333,14.4964081944444,12.3737816666667,10.9317757638889,10.0641308402778,9.62022654861111,9.44920329166667,9.18373529166667,10.0705278472222,0,10.3088028169014,2.64514084507042,10.6451408450704
"BVR",50,2022-05-02,NA,NA,NA,16.8549438297872,16.0946586524823,15.2827095035461,14.8224531914894,12.6318057446809,10.9337446099291,10.0769011489362,9.61183207092199,9.43693867375887,9.16096387943262,10.2356165957447,0,10.3446808510638,1.74496453900709,7.00836878014184
"BVR",50,2022-05-03,NA,NA,NA,17.53533625,16.534244375,15.5794703472222,14.658623125,12.6774193055556,11.1052375,10.1735975972222,9.62617533333333,9.43967904166667,9.18332675,10.3348294444444,0,10.4365034965035,1.5848951048951,6.36356643356643
"BVR",50,2022-05-04,NA,NA,NA,19.6446965277778,19.4714301388889,16.0514466666667,14.7461294444444,12.6432143055556,10.9482130555556,10.0983863402778,9.65063859722222,9.45737914583333,9.20087429861111,10.3307129166667,0,9.87048605555556,1.11604166666667,4.46923611111111
"BVR",50,2022-05-05,NA,NA,NA,19.3958422222222,18.2928094444444,16.2242079861111,14.7824172916667,12.8629090972222,11.0887783333333,10.1710949652778,9.64409977083333,9.45902743055555,9.26326032638889,10.4523807638889,0,10.3015972013889,1.38409722222222,5.55222222222222
"BVR",50,2022-05-06,NA,NA,NA,18.6825059027778,18.5458210416667,16.7538032638889,14.8710211111111,12.8257569444444,11.0804923888889,10.1322064166667,9.62615983333333,9.430297875,9.24768572222222,10.1368010208333,0,9.74305559722222,1.82020833333333,7.31236111805556
"BVR",50,2022-05-07,NA,NA,NA,17.9584134027778,17.9500215277778,17.2324709027778,14.8177030555556,12.8842077777778,11.1543376388889,10.1528582777778,9.63441720138889,9.45026740972222,9.25562220138889,9.51788072222222,0,9.39007040140845,2.03978873239437,8.19985923943662
"BVR",50,2022-05-08,NA,NA,NA,16.8370355555556,16.8291879861111,16.724043125,15.0285022916667,12.8868934722222,11.0879830555556,10.1321879791667,9.61857248611111,9.44676015277778,9.21894196527778,9.37568918055556,0,9.53152782638889,2.11020833333333,8.48361111805556
"BVR",50,2022-05-09,NA,NA,NA,17.2951126950355,16.6322221276596,16.0657326950355,15.0059886524823,12.921380070922,11.1690283687943,10.2184083617021,9.65661575886525,9.45216044680851,9.22326995035461,9.61503073049645,0.000450978723404255,9.57776120895522,1.9910447761194,8.0040298358209
"BVR",50,2022-05-10,NA,NA,NA,17.6238195833333,17.3530175,16.466479375,15.2822834722222,13.0780884027778,11.2796955555556,10.2452071180556,9.67913631944444,9.49339802777778,9.26628598611111,9.77621891666667,0,NA,NA,NA
"BVR",50,2022-05-11,NA,NA,NA,18.1806311111111,17.7939202083333,17.0536190972222,15.2376144444444,13.0880051388889,11.3135934722222,10.2687450277778,9.68659463194444,9.49657590277778,9.29862275694444,9.89960026388889,0,NA,NA,NA
"BVR",50,2022-05-12,NA,NA,NA,18.2500220143885,17.9566143165468,17.1994447482014,15.2520526618705,13.1622757553957,11.3593925179856,10.2156978201439,9.67527609352518,9.50005814388489,9.299972,9.93944696402878,0,10.082343734375,1.55890625,6.258750015625
"BVR",50,2022-05-13,NA,NA,NA,18.2522238194444,17.9479224305556,17.2777147916667,15.399108125,13.1681325694444,11.3649070833333,10.2514228194444,9.68865477777778,9.51057438888889,9.31101885416667,9.92269027083333,0,10.083916048951,1.76804195804196,7.10335664335664
"BVR",50,2022-05-14,NA,NA,NA,19.3036295833333,18.8765515972222,17.5402522916667,15.3653573611111,13.2459135416667,11.3949416666667,10.2593644861111,9.67340872916667,9.49831539583333,9.28305429861111,10.0111722847222,0,9.99333333333333,1.69194444444444,6.79590279166667
"BVR",50,2022-05-15,NA,NA,NA,20.5800571527778,19.6480832638889,17.6645190277778,15.4887143055556,13.2555434722222,11.4493965972222,10.3177680208333,9.69008402777778,9.48734010416667,9.27152425694444,10.1127187986111,0,10.0941843971631,1.48787234042553,5.97283689361702
"BVR",50,2022-05-16,NA,NA,NA,21.7918997222222,21.1679170138889,18.5979343055556,15.5592236805556,13.2484661111111,11.4463320833333,10.2482497638889,9.71168079861111,9.52846372222222,9.33347171527778,10.0914050763889,0,9.82548598611111,1.50194444444444,6.02965278472222
"BVR",50,2022-05-17,NA,NA,NA,21.4460568055556,21.16802875,19.74216375,15.6031570833333,13.3500441666667,11.4934711111111,10.2933897222222,9.71372478472222,9.53460501388889,9.33828475694444,10.0687271458333,0,9.69777774305556,1.44569444444444,5.80041668055556
"BVR",50,2022-05-18,NA,NA,NA,21.2750945138889,20.981541875,18.9843925,15.6399290972222,13.4017388888889,11.5408738888889,10.3233763055556,9.70907552777778,9.52331584027778,9.33063926388889,10.6457876388889,0,9.92482513286713,1.70062937062937,6.82937064335664
"BVR",50,2022-05-19,NA,NA,NA,22.4881422916667,22.3109278472222,20.4669538194444,15.8606794444444,13.3241197222222,11.5833519444444,10.3784677430556,9.72928629166667,9.52623326388889,9.32203567361111,10.2105558472222,0,9.70514087323944,1.47633802816901,5.92514084507042
"BVR",50,2022-05-20,NA,NA,NA,23.6799881944444,22.6584002777778,20.1022015277778,16.1101698611111,13.4838152777778,11.5952731944444,10.3025824930556,9.72161357638889,9.51430701388889,9.30809444444444,10.7224302777778,0,10.0321527708333,1.74041666666667,6.99111111805556
"BVR",50,2022-05-21,NA,NA,NA,25.0902048611111,23.7042248611111,20.6181424305556,16.4421186805556,13.4973527083333,11.6639194444444,10.3591110069444,9.71083032638889,9.51458592361111,9.30857449305556,10.81845125,0,9.93755244755245,1.8034965034965,7.24755245454545
"BVR",50,2022-05-22,NA,NA,NA,25.8325713194444,24.4905685416667,21.1979817361111,16.7485810416667,13.5030354861111,11.6172534722222,10.3702232152778,9.74539719444445,9.54550230555556,9.34443472222222,10.8529094444444,0,9.85,1.70847222222222,6.86305551388889
"BVR",50,2022-05-23,NA,NA,NA,24.2558145,23.9389717142857,21.4754292142857,17.0756862142857,13.5920091428571,11.6636261428571,10.3969385428571,9.73445277142857,9.54429362142857,9.34063698571429,10.6887832142857,0,9.69564282857143,2.28285714285714,9.18128572857143
"BVR",50,2022-05-24,NA,NA,NA,21.7928184027778,21.7711885416667,20.9973877777778,17.4919284722222,13.5688897222222,11.6617260416667,10.3760562291667,9.72437796527778,9.5218514375,9.31971885416667,9.48407540972222,0,9.45979025174825,2.59566433566434,10.444965027972
"BVR",50,2022-05-25,NA,NA,NA,20.8701143055556,20.7136041666667,19.9568613194444,17.6951730555556,13.6543615972222,11.63048125,10.3742773611111,9.73820132638889,9.51306830555555,9.26226876388889,7.9270025625,0,9.31451382638889,2.90090277777778,11.6766666736111
"BVR",50,2022-05-26,NA,NA,NA,19.7572184722222,19.7293228472222,19.5302545138889,18.0150766666667,13.6851391666667,11.6838570138889,10.3856161111111,9.71099134722222,9.49817379166667,9.25988896527778,8.1280215,0,8.86951053846154,2.69538461538462,10.8465034685315
"BVR",50,2022-05-27,NA,NA,NA,20.2141995138889,20.0052716666667,19.6367752083333,18.3371128472222,13.9641181944444,11.8009458333333,10.4852114027778,9.76598463194444,9.52168788888889,9.27537049305556,8.99014722916667,0,9.40555554166667,2.568125,10.33152775
"BVR",50,2022-05-28,NA,NA,NA,21.1657290277778,20.8831016666667,20.1472711805556,18.4365770833333,13.9042752777778,11.76536,10.4546225069444,9.8431360625,9.6127743125,9.41491571527778,9.1041948125,0,9.65111110416667,2.47395833333333,9.95409722916667
"BVR",50,2022-05-29,NA,NA,NA,21.7563668055556,20.7276838194444,19.7916875,18.2250908333333,14.1627302083333,11.8168816666667,10.4519325763889,9.81843126388889,9.61969886805556,9.42199261805556,8.94918906944445,0,10.1853846153846,3.08440559440559,12.4175524475524
"BVR",50,2022-05-30,NA,NA,NA,23.6377350694444,21.2493376388889,19.8265486805556,18.4467183333333,14.18635375,11.8313767361111,10.4447013194444,9.80095509027778,9.60974798611111,9.4197335,9.136059375,0,11.0173611111111,2.99916666666667,12.0752083263889
"BVR",50,2022-05-31,NA,NA,NA,26.1580669444444,22.8329871527778,20.1003068055556,18.5013858333333,14.32442,11.8290799305556,10.4456177777778,9.81712259027778,9.6036041875,9.39486990277778,9.71656645138889,0,11.1783332916667,2.43305555555556,9.78798611805555
"BVR",50,2022-06-01,NA,NA,NA,27.6118243055556,24.0412718055556,20.3485423611111,18.5969552777778,14.3596954166667,11.8615358333333,10.4964549305556,9.81854361111111,9.60692748611111,9.37950413194444,10.1770508541667,0,11.7504166805556,2.27951388888889,9.167361125
"BVR",50,2022-06-02,NA,NA,NA,27.63625375,26.5979563194444,20.6875522222222,18.7163532638889,14.4798497916667,11.8653990972222,10.51425375,9.83536509027778,9.60535076388889,9.38068623611111,10.7701826388889,0,10.8987412307692,1.74692307692308,7.01755244055944
"BVR",50,2022-06-03,NA,NA,NA,26.1740815277778,26.0862136805556,21.0900761111111,18.8020102777778,14.5827374305556,11.8871368055556,10.5417915277778,9.82641102777778,9.59320343055555,9.37063810416667,11.1527530555556,0,9.2989511048951,1.83783216783217,7.38454545454545
"BVR",50,2022-06-04,NA,NA,NA,25.4378306944444,24.7593968055556,21.4418436111111,18.9504995833333,14.8320197916667,11.8949694444444,10.5258439583333,9.82000302083333,9.59510044444444,9.35310577083333,11.80299125,0,10.8281118881119,2.03643356643357,8.1870629020979
"BVR",50,2022-06-05,NA,NA,NA,24.9510648611111,24.5186136805556,22.0655569444444,19.0875514583333,14.8641593055556,11.9466918055556,10.5634101388889,9.8356140625,9.59013557638889,9.34074853472222,12.34837125,0,11.3347916666667,2.04590277777778,8.22506944444445
"BVR",50,2022-06-06,NA,NA,NA,24.5948421296296,24.3546938194444,22.6928741666667,19.2896696527778,14.9412188888889,11.9419038888889,10.5514261111111,9.83710254166667,9.58434999305556,9.32758140972222,12.4833543055556,0,11.7466197183099,2.10577464788732,8.46788732394366
"BVR",50,2022-06-07,NA,NA,NA,NA,24.0519664583333,22.8628895833333,19.4330236111111,15.0411035416667,11.9659277083333,10.5955291666667,9.85757067361111,9.58046682638889,9.30249997916667,11.7344002777778,0,10.7929166666667,2.36770833333333,9.52652776388889
"BVR",50,2022-06-08,NA,NA,NA,NA,23.8659875694444,23.158306875,19.5975816666667,15.2574409722222,11.9782571527778,10.5736446527778,9.83846520833333,9.56458661111111,9.29087361111111,10.4545642361111,0,11.0663194444444,1.89881944444444,7.63208335416667
"BVR",50,2022-06-09,NA,NA,NA,NA,24.6028011805556,24.4637084722222,20.8210044444444,15.2219722916667,12.0383369444444,10.6161320833333,9.86426204166667,9.58704563888889,9.33343675694444,10.421441875,0,10.6472535211268,1.55577464788732,6.24352112676056
"BVR",50,2022-06-10,NA,NA,NA,NA,24.05843125,23.5033490277778,20.7420904861111,15.3318993055556,12.0646041666667,10.597861875,9.84329375,9.58323201388889,9.35213534722222,9.76773685416667,0,10.1818055208333,1.65034722222222,6.62805554861111
"BVR",50,2022-06-11,NA,NA,NA,NA,24.0346022916667,23.4774575,20.8093041666667,15.5163752777778,12.0485154166667,10.6179719444444,9.87009654861111,9.6106620625,9.35954047222222,10.3137195208333,0,11.0635211267606,1.60359154929577,6.4406338028169
"BVR",50,2022-06-12,NA,NA,NA,NA,25.6918247222222,23.4112543055556,21.2420646527778,15.45895375,12.1563184722222,10.6187230555556,9.87409936805556,9.61241503472222,9.35088793055556,10.4489628263889,0,11.4197222222222,1.6125,6.47506944444444
"BVR",50,2022-06-13,NA,NA,NA,NA,26.8746371527778,24.3886975,21.1059226388889,15.8397626388889,12.1116776388889,10.6432413888889,9.88478323611111,9.62634276388889,9.34404950694444,11.4131973333333,0,12.0727083333333,1.33736111111111,5.36451388888889
"BVR",50,2022-06-14,NA,NA,NA,NA,27.2231281944444,25.4689599305556,21.4368050694444,15.7746040277778,12.2095183333333,10.668384375,9.91501872916667,9.67095395138889,9.40149285416667,10.7465023888889,0,10.8997916597222,1.12388888888889,4.50208333333333
"BVR",50,2022-06-15,NA,NA,NA,NA,27.2015711805556,24.8632245138889,21.4663036111111,15.8783182638889,12.2090433333333,10.72027125,9.92001251388889,9.65290766666667,9.39787077083333,12.19068125,0,12.6645070422535,1.1962676056338,4.79443661971831
"BVR",50,2022-06-16,NA,NA,NA,NA,28.967915,25.3655185416667,21.6579622222222,16.1070984722222,12.2895704166667,10.7157904166667,9.93175379861111,9.65961311111111,9.37049270833333,12.4616490277778,0,12.7948936170213,0.99,3.96163120567376
"BVR",50,2022-06-17,NA,NA,NA,NA,27.9593829861111,27.8714489583333,22.2252609722222,16.1810556944444,12.4079954861111,10.7510036041667,9.99920754166667,9.70783575694444,9.49731191666667,10.0280469236111,0,10.3070139097222,0.945694444444445,3.78034722222222
"BVR",50,2022-06-18,NA,NA,NA,NA,26.1796047222222,26.0558122222222,24.4596116666667,16.8017251388889,12.5098495138889,10.8426136111111,10.0540095,9.74462272916667,9.51246977777778,9.20920621527778,0,9.46951388888889,0.995416666666667,3.98194444444444
"BVR",50,2022-06-19,NA,NA,NA,NA,24.294488125,24.1026767361111,23.9918595138889,16.6561636805556,12.5308481944444,10.8301691666667,10.0427466388889,9.75644002777778,9.53371558333333,8.91230948611111,0,9.20356641958042,0.920699300699301,3.68160839160839
"BVR",50,2022-06-20,NA,NA,NA,NA,23.7882670289855,23.3931607246377,22.5878097826087,16.9733186231884,12.5534310144928,10.804703115942,10.0240035724638,9.76967063043478,9.51633823188406,8.94070548550725,0,9.13554737956204,0.927810218978102,3.71
"BVR",50,2022-06-21,NA,NA,NA,NA,25.0396277083333,23.46403125,22.2331041666667,17.1221625,12.6223620138889,10.8969530555556,10.0772069791667,9.76864407638889,9.49353410416667,9.75539121527778,0,9.62479165972222,0.861111111111111,3.44041665972222
"BVR",50,2022-06-22,NA,NA,NA,NA,25.7145756944444,24.9878179861111,22.9487549305556,17.5757149305556,12.6238040277778,10.871946875,10.0552758333333,9.78582386111111,9.53266013888889,10.1819322638889,0,10.2446852867133,0.809090909090909,3.23048951048951
