"Reservoir","Site","Date","ThermistorTemp_C_surface","ThermistorTemp_C_1","ThermistorTemp_C_2","ThermistorTemp_C_3","ThermistorTemp_C_4","ThermistorTemp_C_5","ThermistorTemp_C_6","ThermistorTemp_C_7","ThermistorTemp_C_8","ThermistorTemp_C_9","RDO_mgL_5_adjusted","RDO_mgL_9_adjusted","EXODO_mgL_1","EXOChla_ugL_1"
"FCR",50,2023-07-02,28.2912991666667,21.8281000694444,17.9566858333333,14.9234556944444,11.8879141666667,10.7104125694444,10.7231484027778,10.7293630555556,10.7116902083333,10.6918499305556,9.44236555555556,9.40405777083333,1.74062937062937,3.16713286713287
"FCR",50,2023-07-03,27.7349377083333,22.1124728472222,17.94177,14.9444338888889,11.8711054166667,10.7280634027778,10.7417436805556,10.7482456944444,10.73040625,10.7104259722222,9.41796406944444,9.38140799305556,1.50507042253521,3.35485915492958
"FCR",50,2023-07-04,28.4463917361111,22.2228842361111,18.0250354861111,14.9418154166667,11.8628720138889,10.7501185416667,10.759949375,10.7657450694444,10.7479565277778,10.7271236805556,9.37122156944444,9.35821585416667,0.860909090909091,2.97678322377622
"FCR",50,2023-07-05,28.2524315277778,23.0470452777778,17.933633125,14.9283130555556,11.9116401388889,10.7707528472222,10.7794506944444,10.7863183333333,10.7690315277778,10.74924625,9.37429610416667,9.35702419444444,0.443263888888889,2.59618055555556
"FCR",50,2023-07-06,28.385295625,22.8724359027778,18.0404388194444,14.91538,11.8926402777778,10.789535625,10.7990888194444,10.8049611805556,10.7873002777778,10.7673136111111,9.34500423611111,9.33036574305556,0.355555555555556,4.00601851851852
"FCR",50,2023-07-07,28.8946239583333,23.6223641666667,18.0338769444444,14.9204577083333,12.0070558333333,10.8128932638889,10.8190938194444,10.8251179861111,10.80726625,10.7868088194444,9.27879840277778,9.27333849305556,0.309154929577465,3.77507042253521
"FCR",50,2023-07-08,27.7673260416667,23.4529122222222,18.0591589583333,14.9989038194444,11.9457794444444,10.8284345138889,10.8405285416667,10.8469736111111,10.8295654861111,10.8091183333333,9.33845280555555,9.28936174305556,0.00802816901408451,4.66676057042254
"FCR",50,2023-07-09,26.6668641666667,24.6387740972222,18.1908513194444,14.9184068055556,11.9794844444444,10.8484559722222,10.8591548611111,10.8656609722222,10.8480932638889,10.8282115972222,9.30310020833333,9.26014083333333,0.00104166666666667,4.38083334027778
"FCR",50,2023-07-10,27.0135782307692,24.8539395384615,18.1871497692308,15.0131743846154,11.9587570769231,10.8671519230769,10.8771146923077,10.8827227692308,10.8650329230769,10.8452964615385,9.25153329752066,9.2747587107438,0,3.43285714285714
"FCR",50,2023-07-11,27.2948232638889,24.84277125,18.1983860416667,15.0329127083333,12.03128125,10.8827418055556,10.8931072916667,10.8986073611111,10.8817175,10.8617961111111,9.2320686875,9.26033136805555,0.00285714285714286,4.6583453381295
"FCR",50,2023-07-12,26.8171772916667,24.4188720138889,18.3645827777778,15.0653621527778,11.9847663194444,10.9003463194444,10.9099792361111,10.9150258333333,10.8977785416667,10.8780414583333,9.17503889583333,9.21788264583333,0.0050354609929078,8.11531914184397
"FCR",50,2023-07-13,26.4975221621622,25.1707898198198,18.2863569369369,14.9334564864865,12.1200508108108,10.9289018018018,10.9289134234234,10.9344545945946,10.9176027927928,10.8979421621622,9.14910330392157,9.15693755882353,0.0677227722772277,13.33168
"FCR",50,2023-07-14,26.4094123611111,24.4870913194444,18.5611509027778,15.0774117361111,12.0543594444444,10.972358125,10.9594720138889,10.9627665972222,10.9456659722222,10.9256735416667,8.94282153472222,9.10943759027778,0.00395833333333333,14.6141666597222
"FCR",50,2023-07-15,27.1460076388889,24.9226099305556,18.7016008333333,15.0010202083333,12.0842404861111,10.9805670138889,10.9815946527778,10.9868920833333,10.970306875,10.95058625,8.98998343055556,9.02358222916667,0.139375,14.6013888958333
"FCR",50,2023-07-16,28.1601028472222,25.8804510416667,18.8632009027778,15.0115578472222,12.0774920138889,11.0059627777778,11.0081295833333,11.0132575694444,10.9966397916667,10.977501875,8.88224315972222,8.95271379166667,1.22458333333333,16.741736125
"FCR",50,2023-07-17,27.3545216541353,26.5129369924812,19.2329832330827,15.1792192481203,12.1634411278195,11.0257785714286,11.0307447368421,11.0366010526316,11.0192303007519,10.9996169924812,8.78095664761905,8.84893187619048,2.6630701754386,14.5639416058394
"FCR",50,2023-07-18,27.6423551388889,26.0832828472222,19.9688638194444,15.2893465972222,12.2250570138889,11.0403095833333,11.0483501388889,11.0553154166667,11.0379095138889,11.0175145833333,NA,NA,4.05636363636364,13.6077622027972
"FCR",50,2023-07-19,27.6733788194444,26.4024746527778,20.2238370833333,15.33933125,12.2726052777778,11.05767,11.0676280555556,11.0737624305556,11.0561201388889,11.0369586805556,NA,NA,4.45181818181818,13.7748951048951
"FCR",50,2023-07-20,27.377926875,26.4803195138889,20.401945,15.4834806944444,12.3218523611111,11.0816782638889,11.085660625,11.0914593055556,11.0744861805556,11.0553229166667,8.48964549152542,8.53890481355932,4.87676056338028,14.541760556338
"FCR",50,2023-07-21,27.2685405555556,26.7004906944444,20.8891475,15.5397252083333,12.2574021527778,11.0978399305556,11.1036456944444,11.108913125,11.0914185416667,11.0717427777778,8.39664769444444,8.41083550694444,5.30034965034965,16.5366433566434
"FCR",50,2023-07-22,25.9877198611111,25.6969440972222,20.9791408333333,15.6335234027778,12.3631330555556,11.1123888194444,11.121491875,11.1268575694444,11.108831875,11.0882724305556,8.22744479166667,8.23760045454545,5.55138888888889,18.9670833333333
"FCR",50,2023-07-23,25.4848074305556,24.8828623611111,21.24652125,15.7280572222222,12.32729625,11.1286054166667,11.1374234722222,11.1424346527778,11.1257670138889,11.1064705555556,8.1713422,8.1639983,5.5020979020979,17.181958041958
"FCR",50,2023-07-24,26.4504295833333,24.7759465833333,21.4681335833333,15.8357935833333,12.40620125,11.1464206666667,11.1514976666667,11.1576535833333,11.14017525,11.12005975,7.84704497727273,NA,5.48324324324324,14.406328125
"FCR",50,2023-07-25,27.0311145138889,25.3959284027778,21.7450351388889,15.9507158333333,12.3245936805556,11.1503748611111,11.1672565277778,11.1744019444444,11.1562209027778,11.1367845833333,7.80629822916667,NA,5.61591549295775,14.6504929577465
"FCR",50,2023-07-26,26.953053125,25.9383686805556,21.9048284722222,16.1563578472222,12.3716743055556,11.1687258333333,11.1826058333333,11.1901803472222,11.1727033333333,11.1523859027778,7.54088529166667,NA,5.93608391608392,18.3579020979021
"FCR",50,2023-07-27,28.4422098611111,26.6406477083333,22.2723040277778,16.2695449305556,12.3967968055556,11.1873029166667,11.1963484027778,11.2023119444444,11.1847986805556,11.1660177083333,7.33202796527778,NA,6.69604166666667,25.1810416666667
"FCR",50,2023-07-28,28.4978296969697,27.5587953030303,22.3675592424242,16.5094943181818,12.464398030303,11.2011509090909,11.2114454545455,11.2184867424242,11.2015090151515,11.1818563636364,7.12571780487805,7.14013101886792,7.48991804098361,31.4615671641791
"FCR",50,2023-07-29,28.1837163194444,27.3804876388889,22.6499221527778,16.5540733333333,12.500058125,11.2220098611111,11.2295934722222,11.2364895138889,11.2198478472222,11.1995742361111,6.96968111805556,7.02821452083333,7.58124997916667,32.2364583333333
"FCR",50,2023-07-30,28.2557459722222,27.5570675,22.9542960416667,16.5933447222222,12.6394277777778,11.2438978472222,11.247580625,11.2545132638889,11.2379454861111,11.2172707638889,6.83199659722222,6.89986922916667,7.94222227777778,34.0328472222222
"FCR",50,2023-07-31,27.9205255725191,27.0463435877863,23.3043038167939,16.8098378625954,12.644893740458,11.2602832061069,11.2679809160305,11.2736102290076,11.256405648855,11.2362674045802,6.70118046721311,6.78301283606557,7.85157025619835,37.3147328244275
"FCR",50,2023-08-01,27.5299313194444,26.8738035416667,23.5947088194444,17.1166474305556,12.8328309027778,11.3040208333333,11.2882978472222,11.2923309027778,11.2747195833333,11.2547411805556,6.44325213888889,6.71388254861111,7.60251751048951,33.2765034965035
"FCR",50,2023-08-02,26.4640595138889,26.1733727083333,23.9041090277778,17.3080771527778,12.78957,11.3045340277778,11.3020352083333,11.3079931944444,11.2907134027778,11.270680625,6.43149215972222,6.56108140972222,8.41222222222222,35.4233333333333
"FCR",50,2023-08-03,25.2452951388889,25.2140014583333,23.4689017361111,17.3043180555556,12.8700086805556,11.3155559722222,11.3178834027778,11.3235395138889,11.3061165972222,11.2861389583333,6.23400152777778,6.38275879166667,5.78718309859155,28.5838732394366
"FCR",50,2023-08-04,25.4164522222222,24.3951746527778,23.7204992361111,17.3696098611111,12.8947118055556,11.3347267361111,11.3320161805556,11.3373256944444,11.3197525694444,11.3000527083333,6.03395552083333,6.20253459027778,6.35862745098039,28.9356862745098
"FCR",50,2023-08-05,27.3293267361111,25.0022643055556,23.5556936805556,17.5387383333333,12.9425124305556,11.3575189583333,11.3458002777778,11.3505392361111,11.3331581944444,11.3137386111111,5.85878689583333,6.06546031944444,NA,NA
"FCR",50,2023-08-06,26.3173386111111,25.3308163888889,23.4403839583333,17.7178031944444,12.9423866666667,11.3817322916667,11.3607655555556,11.3659406944444,11.3486951388889,11.3288994444444,5.71114649305556,5.96109765277778,NA,NA
"FCR",50,2023-08-07,25.8084596376812,25.3282463768116,23.5339532608696,17.7425129710145,13.0080239855072,11.3928891304348,11.3776057246377,11.3825110144928,11.3650645652174,11.3452602173913,5.69715341085271,5.91282462790698,NA,NA
"FCR",50,2023-08-08,26.198148125,25.8778599305556,24.1926082638889,17.7953345138889,13.0909799305556,11.4092880555556,11.3943840972222,11.398941875,11.3815010416667,11.3615480555556,5.65789700694444,5.85090661805556,NA,NA
"FCR",50,2023-08-09,26.0684157638889,25.2230670833333,24.2228746527778,17.9347680555556,13.1063984027778,11.4325010416667,11.4106607638889,11.4157649305556,11.3987079861111,11.3786756944444,5.53407597222222,5.79436202083333,4.12714287912088,25.649010989011
"FCR",50,2023-08-10,25.3009645833333,25.1121311805556,23.9728539583333,18.0384709027778,13.1272973611111,11.4353924305556,11.4271122222222,11.4325427777778,11.4153788194444,11.3954297916667,5.52764013194444,5.75264631944444,3.03167832167832,22.6961538461538
"FCR",50,2023-08-11,26.2032263194444,24.6055695138889,23.8943234027778,18.0985506944444,13.2045786805556,11.4529152083333,11.4414949305556,11.4462993055556,11.4291018055556,11.4089463194444,5.43855397916667,5.63464403472222,3.21937500694444,21.19875
"FCR",50,2023-08-12,26.7587135416667,25.3045839583333,23.8284716666667,18.3033321527778,13.1870425694444,11.4629902777778,11.4542715277778,11.4592728472222,11.442420625,11.4227929861111,5.38211185416667,5.55306061111111,3.11783216783217,19.0851048951049
"FCR",50,2023-08-13,27.2363239583333,26.223948125,24.1111504166667,18.2664724305556,13.3243556944444,11.4973963194444,11.4706264583333,11.4754088888889,11.4583352777778,11.4381656944444,5.22142839583333,5.48745324305556,4.00513888888889,19.3722222222222
"FCR",50,2023-08-14,26.882033125,26.2209263194444,23.9159577777778,18.5132078472222,13.2270704861111,11.5344634027778,11.4883921527778,11.4930961805556,11.4759003472222,11.4557353472222,5.00621304861111,5.40728607638889,2.53625,17.7586805555556
"FCR",50,2023-08-15,26.8563108333333,26.2955745833333,24.0586458333333,18.4886958333333,13.3587635416667,11.5158163888889,11.5033588888889,11.5093609027778,11.4923527777778,11.4721647916667,5.1166331875,5.3009358125,2.5575,18.5384027777778
"FCR",50,2023-08-16,26.5872179861111,25.8196147222222,24.6392827777778,18.5366688194444,13.4245213888889,11.5312338888889,11.5209065277778,11.5261343055556,11.5091290972222,11.4892671527778,5.01905925,5.20577590277778,4.89387323943662,18.8477464788732
"FCR",50,2023-08-17,25.9792430555556,25.453069375,24.3469438888889,18.7795814583333,13.3921341666667,11.5476131944444,11.5360555555556,11.5414238194444,11.5245467361111,11.5043392361111,4.89752402083333,5.09764138194444,4.16647888732394,21.3642957746479
"FCR",50,2023-08-18,26.5372745833333,26.0747407638889,24.2934222222222,18.768193125,13.4674048611111,11.5835676388889,11.5534077777778,11.558454375,11.5412977083333,11.5214120833333,4.75537411805556,4.99839984027778,4.86263888888889,21.6069444444444
"FCR",50,2023-08-19,25.7369435416667,25.1943025,24.4713302083333,18.8433300694444,13.5591777777778,11.5981935416667,11.5706572916667,11.5755189583333,11.5585993055556,11.5385211111111,4.65346710416667,4.91836305555556,7.12458331944444,20.8188194444444
"FCR",50,2023-08-20,25.9597275694444,24.8790509027778,23.9992693055556,19.0024634722222,13.5403388194444,11.6111671527778,11.5891383333333,11.5945118055556,11.5777834027778,11.5582772916667,4.62573261805556,4.85507734722222,5.70181823076923,21.0943356643357
"FCR",50,2023-08-21,27.07982875,25.502708125,24.0068055555556,18.9944233333333,13.63360875,11.6459938888889,11.6073845833333,11.6118318055556,11.5945511111111,11.5742490972222,4.43564255555556,4.74784986111111,5.8406993006993,22.4356643356643
"FCR",50,2023-08-22,27.141348125,26.4310692361111,24.1268678472222,19.0925520138889,13.6785759027778,11.6692931944444,11.6105801388889,11.61029625,11.5878572222222,11.5609322916667,4.17759956944444,4.07180178472222,5.27076921678322,22.1112587412587
"FCR",50,2023-08-23,26.2563331944444,25.7375286111111,24.0931013888889,19.2776015972222,13.6725394444444,11.6700322222222,11.6246749305556,11.6300032638889,11.6129942361111,11.5924949305556,4.12257865277778,4.30633925694444,4.85846153846154,21.5102797202797
"FCR",50,2023-08-24,26.8275613194444,25.5981395833333,24.190509375,19.1905807638889,13.7768754861111,11.6973320833333,11.6438809027778,11.6479217361111,11.6305857638889,11.6101404166667,4.04947010416667,4.33555453472222,4.17340277777778,20.3682638888889
"FCR",50,2023-08-25,26.7889432638889,25.8531170833333,24.4152891666667,19.2728894444444,13.8224841666667,11.7150261805556,11.6590338194444,11.6629140277778,11.6457283333333,11.6256367361111,4.01381886805556,4.28443729861111,4.46881945138889,19.6104861111111
"FCR",50,2023-08-26,27.5303419444444,26.4422183333333,24.2593184722222,19.2708007638889,13.873940625,11.7209809722222,11.6742781944444,11.6787703472222,11.6620859027778,11.6419303472222,4.03540875,4.25602969444444,2.808125,15.7195833333333
"FCR",50,2023-08-27,27.1650899305556,26.443046875,24.1466875694444,19.3727379166667,13.8446717361111,11.7293894444444,11.6886279861111,11.692998125,11.6760711805556,11.6556609722222,4.0451823125,4.17466715277778,1.77888111888112,13.0581118881119
"FCR",50,2023-08-28,26.0380686111111,25.8261705555556,24.1752730555556,19.2655673611111,13.9760168055556,11.7312458333333,11.701131875,11.7061547222222,11.6895490972222,11.6694181944444,4.03274161111111,4.13463354166667,1.06929078014184,14.1607091985816
"FCR",50,2023-08-29,25.2455345833333,25.0871432638889,24.2183270833333,19.2946758333333,13.95562875,11.7389470138889,11.7135318055556,11.7186295833333,11.7018694444444,11.6814839583333,4.0287363125,4.10200097916667,0.566083916083916,16.6020978601399
"FCR",50,2023-08-30,25.1618407638889,25.0922388888889,24.7541211805556,19.5342390277778,13.9693282638889,11.7756440277778,11.7250938194444,11.7305005555556,11.7136427083333,11.6933213888889,3.87940359722222,4.02579754166667,6.81055557638889,15.5313888888889
"FCR",50,2023-08-31,24.7808889583333,24.4834127777778,23.6138128472222,21.3356911805556,14.0732265972222,11.8419893055556,11.7424060416667,11.7465259027778,11.7292058333333,11.7094627777778,3.656355875,4.063762125,7.57716313475177,12.8664539007092
"FCR",50,2023-09-01,24.2110424305556,23.7247221527778,23.0558453472222,20.2952443055556,14.17501875,11.8229988888889,11.7591240277778,11.7644751388889,11.7477597916667,11.7273505555556,3.80580686111111,4.05269629861111,6.95972222916667,12.5656249861111
"FCR",50,2023-09-02,24.7978980555556,23.5491802083333,22.8953625,20.442335,14.1587517361111,11.8654800694444,11.7779945138889,11.7814026388889,11.7647496527778,11.7447379166667,3.62982138194444,4.06487558333333,6.80041666666667,11.5720833333333
"FCR",50,2023-09-03,25.5067764583333,24.2077048611111,23.0925286805556,20.3928288888889,14.2168692361111,11.8905065277778,11.7922152777778,11.7958447222222,11.7789667361111,11.7589271527778,3.52706178472222,4.02062292361111,7.21510488111888,11.1534964965035
"FCR",50,2023-09-04,26.3861967361111,25.0619174305556,23.1849808333333,20.3163130555556,14.2681839583333,11.8771697916667,11.8051509722222,11.8100499305556,11.7935165972222,11.7732827083333,3.68661077083333,3.94054061111111,8.05243058333333,10.9293750277778
"FCR",50,2023-09-05,27.079206119403,25.6012570149254,23.2582279850746,20.3483556716418,14.3261702985075,11.9193508208955,11.8218882089552,11.825665,11.8087125373134,11.7885098507463,3.491474648,3.907306632,8.012240016,10.38558825
"FCR",50,2023-09-06,27.7521509722222,25.7666147916667,23.3018773611111,20.3363449305556,14.3938940972222,11.9378147222222,11.8366079861111,11.8398349305556,11.8235269444444,11.8037303472222,3.49973036111111,3.86384903472222,7.36319445833333,10.4761111041667
"FCR",50,2023-09-07,26.3749230555556,26.00370125,23.4984483333333,20.2544124305556,14.4251894444444,11.9310942361111,11.8518095138889,11.8553904861111,11.8391402777778,11.8195126388889,3.50747075694444,3.82830957638889,7.61895831944444,11.2140972013889
"FCR",50,2023-09-08,25.7038295833333,25.1750077777778,23.8858015972222,20.1929979861111,14.525469375,12.0324847222222,11.8716463888889,11.8744827083333,11.8574976388889,11.8372013194444,3.046977,3.83966278472222,7.22174826573427,9.87104895804196
"FCR",50,2023-09-09,25.2380629166667,25.0648705555556,23.8447809722222,20.2260278472222,14.5479238194444,11.9939053472222,11.8889006944444,11.8916340277778,11.8751153472222,11.8550911111111,3.22187393055556,3.79420713888889,6.58152777083333,10.1793055694444
"FCR",50,2023-09-10,24.4329229166667,24.3045454861111,24.0880641666667,20.177849375,14.5874236805556,12.0251048611111,11.9072827777778,11.9103049305556,11.8934886111111,11.8731479861111,3.165533875,3.73756016666667,4.98398601398601,8.71293702097902
"FCR",50,2023-09-11,24.7003669444444,24.0355840972222,23.4830898611111,20.1940115972222,14.6635896527778,12.0389453472222,11.9198306944444,11.9228540972222,11.9065911805556,11.8858525694444,3.13508751388889,3.61646652083333,7.22437497916667,9.28798611111111
"FCR",50,2023-09-12,24.2326218055556,23.8586657638889,23.3884577777778,20.1448738194444,14.7366654166667,12.08116,11.9345877777778,11.9381519444444,11.9215941666667,11.9012643055556,2.87320816666667,3.59620658333333,6.35335666433566,8.89755244055944
"FCR",50,2023-09-13,24.6403553472222,23.9463331944444,23.2713404166667,20.3339225694444,14.7644539583333,12.1068154166667,11.95309625,11.9557301388889,11.9389382638889,11.9187527083333,2.96591415972222,3.61789053472222,6.10839161538462,9.05496501398601
"FCR",50,2023-09-14,24.3540394444444,23.9410689583333,23.1743103472222,20.3502839583333,14.8306722222222,12.1497601388889,11.9708161805556,11.9728953472222,11.9554747916667,11.9359550694444,2.65296099305556,3.57954981944444,6.23643356643357,8.38391607692308
"FCR",50,2023-09-15,23.7159947916667,23.3147150694444,22.8113829166667,20.3848495833333,14.8680364583333,12.160813125,11.9882722916667,11.9896170833333,11.9726999305556,11.9522975,2.60819059027778,3.50532152777778,7.47069931468531,8.33188816083916
"FCR",50,2023-09-16,23.6228375,22.7388590277778,22.3670072222222,20.4548729166667,14.8937752083333,12.146478125,12.0030471527778,12.0062265277778,11.9891429861111,11.9691307638889,2.86535334027778,3.4852716875,7.7506993006993,8.16265737762238
"FCR",50,2023-09-17,22.6114338194444,22.2834875,22.101944375,20.5430198611111,14.9577139583333,12.1595735416667,12.0190931944444,12.0219783333333,12.0055761111111,11.9853011805556,2.74586972222222,3.40594494444444,6.14657342657343,8.71272729370629
"FCR",50,2023-09-18,22.019295,21.7941546527778,21.6226065972222,21.0834940972222,14.99705,12.1847161111111,12.0344897916667,12.0366054166667,12.020513125,11.9999574305556,2.66510784027778,3.34858977777778,7.42426573426573,9.76510492307692
"FCR",50,2023-09-19,21.9260527777778,21.3416302777778,20.9625577083333,20.5631167361111,15.0122728472222,12.2112417361111,12.0522229166667,12.0541979861111,12.0381024305556,12.019091875,2.72774240277778,3.32884936111111,7.30804195804196,8.87048946153846
"FCR",50,2023-09-20,22.0144327083333,21.3703631944444,20.7310270833333,20.1219298611111,15.1484886805556,12.2251858333333,12.06917625,12.0708631944444,12.0536425694444,12.0343251388889,2.65266541666667,3.29596638194444,6.80083916783217,8.98818183216783
"FCR",50,2023-09-21,22.2852390972222,21.4524861111111,20.7262603472222,20.0051611111111,15.1886254166667,12.2557346527778,12.080829375,12.0833424305556,12.067815,12.0490429166667,2.63070251388889,3.21165167361111,6.67328671328671,7.9488810979021
"FCR",50,2023-09-22,21.623048125,21.4735702083333,20.8818002777778,19.9367034027778,15.3083766666667,12.2148164583333,12.0926680555556,12.0965769444444,12.0814833333333,12.0629954861111,2.79458880555556,3.13038197222222,7.12489513286713,8.50489511888112
"FCR",50,2023-09-23,19.8208559027778,19.7740213888889,19.8510110416667,19.839949375,19.2191463194444,12.3740535416667,12.1145629166667,12.1135298611111,12.0968327777778,12.0768520138889,2.14457757638889,3.17269695138889,8.37319444444444,8.78472219444444
"FCR",50,2023-09-24,19.8931951388889,18.8025220833333,18.5316772916667,18.460646875,18.0693541666667,12.3238619444444,12.1317722916667,12.1332091666667,12.1169345138889,12.0971323611111,2.39429409027778,3.18234182638889,6.30493055555556,8.74152777083333
"FCR",50,2023-09-25,19.9084204166667,19.329569375,18.5219940277778,18.2882964583333,17.4829472916667,12.3229434722222,12.1459268055556,12.1486340972222,12.1324579166667,12.1123184027778,2.57791209722222,3.15129938888889,5.42992957746479,7.08239433098592
"FCR",50,2023-09-26,19.3409397222222,19.0845692361111,18.7116926388889,18.3121781944444,17.1949069444444,12.3677595138889,12.1585747222222,12.1619078472222,12.1460003472222,12.1261264583333,2.55603144444444,3.13721613194444,5.78631946527778,8.20972220833333
"FCR",50,2023-09-27,18.6699895833333,18.5598055555556,18.5659711805556,18.2730213888889,17.1788929166667,12.4999578472222,12.1737175694444,12.1754432638889,12.1594360416667,12.1394410416667,2.34206690972222,3.12559403472222,6.2290908951049,7.77377623076923
"FCR",50,2023-09-28,18.8557272222222,18.4064338888889,18.2834495138889,18.2095263888889,17.0079947222222,12.4760313888889,12.1890638194444,12.1908369444444,12.17454875,12.154605,2.60987180555556,3.23548728472222,6.86527777777778,8.35458338194444
"FCR",50,2023-09-29,20.0580395138889,18.7747134027778,18.3861636111111,18.1805479861111,17.0063953472222,12.5407838888889,12.2020742361111,12.203734375,12.187679375,12.1676011805556,2.46205167361111,3.24542996527778,7.25859155633803,8.05957745070423
"FCR",50,2023-09-30,21.1261329166667,19.8527265277778,18.4279378472222,18.1515105555556,16.8616061111111,12.7077720138889,12.2188027777778,12.2193782638889,12.2029482638889,12.1833317361111,2.13133197916667,3.28997477083333,7.0727971958042,11.9895104685315
